timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
51,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.1100,0.0000,13.5567,0.0000,0.0000,0.0000,0.0000,0.0000,25.3900,4.4900,56.7800,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,4.0800,17.4300,28.0900,39.7100,33.3700,15.0000,5.0800,4.8400,0.0000,10.5900,22.4300,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,11.9100,0.0000,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,5.2000,0.0000,0.0000,0.0000,19.0200,13.0000,0.0000,5.2700,4.2500,15.6200,21.4100,5.9600,27.7100,5.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.0100,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.5000,0.0000,0.0000,230.0000,0.0000,90.0000,0.0000,0.0000,27.0000,71.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,25.7400,0.0000,186.0000,0.0000,0.0000,0.0000,16.1500,0.0000,0.0000,1661.7341,95.93,0.00,17.7501,0.00,1739.9140
52,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.1100,0.0000,13.5567,0.0000,0.0000,0.0000,0.0000,0.0000,25.3900,4.4900,56.7800,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,4.0800,17.4300,28.0900,39.7100,33.3700,15.0000,5.0800,4.8400,0.0000,10.5900,22.4300,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,11.9100,0.0000,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,5.2000,0.0000,0.0000,0.0000,19.0200,13.0000,0.0000,5.2700,4.2500,15.6200,21.4100,5.9600,27.7100,5.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.0100,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.0000,0.0000,0.0000,230.0000,0.0000,90.0000,0.0000,0.0000,27.0000,71.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,25.7400,0.0000,186.0000,0.0000,0.0000,0.0000,16.1500,0.0000,0.0000,1664.2341,87.24,0.00,17.8441,0.00,1733.6300
53,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.1100,0.0000,13.5567,0.0000,0.0000,0.0000,0.0000,0.0000,25.3900,4.4900,56.7800,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,4.0800,17.4300,28.0900,39.7100,26.5200,15.0000,5.0800,4.8400,0.0000,10.5900,22.4300,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,11.9100,0.0000,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,5.2000,0.0000,0.0000,0.0000,19.4000,13.0000,0.0000,4.1000,3.0800,15.6200,21.4100,5.9600,27.7100,5.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.4100,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.0000,0.0000,0.0000,230.0000,0.0000,90.0000,0.0000,0.0000,27.0000,71.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,25.7400,0.0000,182.0000,0.0000,0.0000,0.0000,16.1500,0.0000,0.0000,1652.8241,38.19,0.00,18.1602,0.00,1672.8539
54,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.1100,0.0000,13.5567,0.0000,0.0000,0.0000,0.0000,0.0000,25.3900,4.4900,56.7800,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,4.0800,17.4300,28.0900,39.7100,26.5200,15.0000,5.0800,4.8400,0.0000,10.5900,22.4300,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,11.9100,0.0000,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,5.2000,0.0000,0.0000,0.0000,19.4000,13.0000,0.0000,4.1000,3.0800,15.6200,21.4100,5.9600,27.7100,5.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.0100,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.0000,0.0000,0.0000,230.0000,0.0000,90.0000,0.0000,0.0000,26.6600,71.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,25.7400,0.0000,182.0000,0.0000,0.0000,0.0000,16.1500,0.0000,0.0000,1654.0841,35.05,0.00,18.1972,0.00,1670.9369
55,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.1100,0.0000,13.5567,0.0000,0.0000,0.0000,0.0000,0.0000,25.3900,4.4900,56.7800,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,4.0800,17.4300,28.0900,39.7100,26.5200,14.5300,5.0800,4.8400,0.0000,9.6800,22.2800,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,11.9100,0.0000,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,5.2000,0.0000,0.0000,0.0000,19.0200,13.0000,0.0000,4.1000,3.0800,15.6200,21.4100,1.3500,27.7100,5.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.4100,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,92.5000,0.0000,0.0000,230.0000,0.0000,92.0000,0.0000,0.0000,26.6600,71.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,26.2500,0.0000,182.0000,0.0000,0.0000,0.0000,15.8800,0.0000,0.0000,1651.7041,93.68,0.00,17.6847,0.00,1727.6994
56,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.1100,0.0000,13.5567,0.0000,0.0000,0.0000,0.0000,0.0000,25.3900,4.4900,56.7800,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,4.0800,17.4300,28.0900,39.7100,26.5200,14.5300,5.0800,4.8400,0.0000,9.6800,22.2800,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,11.9100,0.0000,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,5.2000,0.0000,0.0000,0.0000,19.0200,13.0000,0.0000,4.1000,3.0800,15.6200,21.4100,1.3500,27.7100,5.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.4100,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,92.0000,0.0000,0.0000,230.0000,0.0000,92.0000,0.0000,0.0000,26.6600,71.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,26.2500,0.0000,179.0000,0.0000,0.0000,0.0000,15.5700,0.0000,0.0000,1650.8941,95.76,0.00,17.6604,0.00,1728.9937
57,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.1100,0.0000,13.1459,0.0000,0.0000,0.0000,0.0000,0.0000,25.3900,4.4900,56.7800,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,4.0800,17.4300,28.0900,39.7100,26.5200,14.5300,5.0800,4.8400,0.0000,9.6800,22.2800,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,11.9100,0.0000,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,5.2000,0.0000,0.0000,0.0000,19.0200,13.0000,0.0000,5.2700,4.2500,15.6200,21.4100,5.9600,27.7100,5.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0100,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.0000,0.0000,0.0000,230.0000,0.0000,91.0000,0.0000,0.0000,26.6600,71.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,25.7400,0.0000,179.0000,0.0000,0.0000,0.0000,15.3700,0.0000,0.0000,1654.3233,66.03,0.00,17.9390,0.00,1702.4143
58,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.1100,0.0000,13.1459,0.0000,0.0000,0.0000,0.0000,0.0000,25.3900,4.4900,56.7800,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,4.0800,17.4300,28.0900,39.7100,26.5200,14.5300,5.0800,4.8400,0.0000,9.6800,22.2800,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,11.9100,0.0000,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,5.2000,0.0000,0.0000,0.0000,19.0200,13.0000,0.0000,5.2700,4.2500,15.6200,21.4100,5.9600,27.7100,5.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.6200,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,85.5000,0.0000,0.0000,227.7400,0.0000,90.0000,0.0000,0.0000,26.6600,71.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,25.7400,0.0000,179.0000,0.0000,0.0000,0.0000,14.8400,0.0000,0.0000,1651.6433,74.97,0.00,17.8414,0.00,1708.7719
59,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.6700,0.0000,13.1459,0.0000,0.0000,0.0000,0.0000,0.0000,25.3900,4.4900,56.7800,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,4.0800,17.4300,28.0900,39.7100,26.5200,14.5300,5.0800,4.8400,0.0000,9.6800,22.2800,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,17.8700,0.0000,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,5.1400,0.0000,0.0000,0.0000,16.0000,13.0000,0.0000,5.2700,4.2500,15.6200,21.4100,5.9600,46.1800,2.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.6200,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.5000,0.0000,0.0000,222.3100,0.0000,88.0000,0.0000,0.0000,26.3400,71.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,25.7400,0.0000,175.0000,0.0000,0.0000,0.0000,14.4500,0.0000,0.0000,1663.1633,88.97,0.00,17.8205,0.00,1734.3128
60,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.6700,0.0000,13.1459,0.0000,0.0000,0.0000,0.0000,0.0000,25.3900,4.4900,56.7800,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,3.8700,17.4300,28.0900,39.7100,18.4000,14.5300,5.0800,4.8400,0.0000,9.6800,22.2800,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,17.8700,0.0000,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,5.1400,0.0000,0.0000,0.0000,16.0000,13.0000,0.0000,5.2700,4.2500,15.6200,21.4100,5.9600,60.4500,1.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41.0200,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.5000,0.0000,0.0000,211.2400,0.0000,85.0000,0.0000,0.0000,26.0000,71.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,26.7500,0.0000,168.0000,0.0000,0.0000,0.0000,13.7600,0.0000,0.0000,1647.2933,116.97,0.00,17.4520,0.00,1746.8113
61,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.1100,0.0000,13.1459,0.0000,0.0000,0.0000,0.0000,0.0000,25.3900,4.4900,56.7800,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,3.8700,17.4300,28.0900,39.7100,18.4000,14.5300,5.0800,4.8400,0.0000,9.6800,22.2800,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,17.8700,0.0000,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,5.1400,0.0000,0.0000,0.0000,16.0000,13.0000,0.0000,5.2700,4.2500,15.6200,21.4100,5.9600,60.4500,1.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0100,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,84.5000,0.0000,0.0000,197.0700,0.0000,80.0000,0.0000,0.0000,25.3400,71.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,26.7500,0.0000,158.0000,0.0000,0.0000,0.0000,12.8200,0.0000,0.0000,1607.2833,121.97,0.00,17.0740,0.00,1712.1793
62,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.1100,0.0000,13.1459,0.0000,0.0000,0.0000,0.0000,0.0000,25.3900,4.4900,56.7800,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,3.8700,17.4300,28.0900,39.7100,18.4000,14.5300,5.0800,4.8400,0.0000,9.6800,22.2800,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,17.8700,0.0000,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,5.1400,0.0000,0.0000,0.0000,16.0000,13.0000,0.0000,5.2700,4.2500,15.6200,21.4100,5.9600,60.4500,1.6900,2.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.6100,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,83.0000,0.0000,0.0000,180.8100,0.0000,74.0000,0.0000,0.0000,25.0000,71.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,26.7500,0.0000,147.0000,0.0000,0.0000,0.0000,11.8700,0.0000,0.0000,1574.6933,146.97,0.00,16.5902,0.00,1705.0731
63,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.4200,0.0000,13.1459,0.0000,0.0000,0.0000,0.0000,0.0000,18.1500,4.5500,56.7800,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,3.8700,17.4300,28.0900,39.7100,18.4000,14.5300,5.0800,4.8400,0.0000,9.6800,22.2800,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,17.8700,0.0000,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,5.3300,0.0000,0.0000,0.0000,17.8400,11.8200,0.0000,5.2700,4.2500,15.6200,21.4100,5.9600,60.4500,4.6300,2.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.0200,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.5000,0.0000,0.0000,183.3300,0.0000,70.0000,0.0000,0.0000,24.6600,71.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,25.7300,0.0000,147.0000,0.0000,0.0000,0.0000,10.9300,0.0000,0.0000,1565.7433,139.94,0.00,16.5904,0.00,1689.0929
64,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.1100,0.0000,13.1459,0.0000,0.0000,0.0000,0.0000,0.0000,18.1500,4.5500,43.6800,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,3.8700,17.4300,28.0900,39.7100,18.4000,14.5300,5.0800,4.8400,0.0000,9.6800,22.2800,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,17.8700,0.0000,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,5.3300,0.0000,0.0000,0.0000,17.8400,11.8200,0.0000,5.2700,4.2500,15.6200,21.4100,5.9600,60.4500,5.0600,2.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0200,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.5000,0.0000,0.0000,174.7300,0.0000,65.0000,0.0000,0.0000,24.3400,71.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,23.7200,0.0000,137.0000,0.0000,0.0000,0.0000,9.9800,0.0000,0.0000,1529.8833,159.87,0.00,16.1542,0.00,1673.5991
65,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.1100,0.0000,13.1459,0.0000,0.0000,0.0000,0.0000,0.0000,18.1500,4.5500,49.9200,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,3.8700,17.4300,28.0900,71.3600,32.3200,14.5300,5.0800,4.8400,0.0000,9.6800,22.2800,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,17.8700,0.0000,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,4.2400,0.0000,0.0000,0.0000,18.7800,11.8200,0.0000,5.2700,4.2500,15.6200,21.4100,5.9600,60.4500,5.0600,2.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0200,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.0000,0.0000,0.0000,155.1800,0.0000,59.0000,0.0000,0.0000,24.0000,69.3300,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,24.2200,0.0000,123.0000,0.0000,0.0000,0.0000,8.8600,0.0000,0.0000,1537.8633,157.87,0.00,16.2380,0.00,1679.4953
66,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.1100,0.0000,13.1459,0.0000,0.0000,0.0000,0.0000,0.0000,18.1500,4.6400,49.9200,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,3.8700,17.4300,50.5200,71.3600,32.3200,14.5300,5.0800,4.8400,0.0000,9.6800,22.2800,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,17.8700,0.0000,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,4.2400,0.0000,0.0000,0.0000,18.7800,11.8200,0.0000,5.2700,4.2500,15.6200,21.4100,5.9600,37.7700,5.0600,2.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0200,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.5000,0.0000,0.0000,138.0700,0.0000,55.0000,0.0000,0.0000,23.6600,68.3300,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,25.2300,0.0000,109.0000,0.0000,0.0000,0.0000,7.9600,0.0000,0.0000,1498.8633,186.87,0.00,15.6668,0.00,1670.0665
67,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.1100,0.0000,13.1459,0.0000,0.0000,0.0000,0.0000,0.0000,18.1500,4.6400,49.9200,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,3.8700,30.8900,50.5200,71.3600,32.3200,14.5300,5.0800,4.8400,0.0000,9.6800,22.2800,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,17.8700,0.0000,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,4.2400,0.0000,0.0000,0.0000,18.7800,13.0000,0.0000,5.2700,4.2500,15.6200,21.4100,5.9600,37.7700,5.0600,2.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0200,47.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.5000,0.0000,0.0000,118.0800,0.0000,47.0000,0.0000,0.0000,23.3400,66.3300,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,25.2300,0.0000,95.0000,0.0000,0.0000,0.0000,7.0300,0.0000,0.0000,1458.2633,216.87,0.00,15.0737,0.00,1660.0596
68,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.1100,0.0000,13.1459,0.0000,0.0000,0.0000,0.0000,0.0000,18.1500,4.6400,49.9200,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,3.8700,30.8900,50.5200,71.3600,32.3200,14.5300,5.0800,4.8400,0.0000,9.6800,22.2800,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,17.8700,2.2100,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,4.2400,0.0000,0.0000,0.0000,18.7800,13.0000,0.0000,5.2700,4.2500,15.6200,21.4100,5.9600,37.7700,5.0600,2.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0200,42.4596,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.0000,0.0000,0.0000,101.5300,0.0000,40.0000,0.0000,0.0000,23.0000,65.3300,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,25.2300,0.0000,77.0000,0.0000,0.0000,0.0000,5.9800,0.0000,0.0000,1410.9927,257.87,0.00,14.3746,0.00,1654.4881
69,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.4700,0.0000,13.1459,0.0000,0.0000,0.0000,0.0000,0.0000,18.1500,4.0000,49.9200,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,3.8700,30.8900,50.5200,71.3600,32.3200,14.5300,5.0800,4.8400,0.0000,9.6800,22.2800,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,23.8300,2.2400,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,4.2400,0.0000,0.0000,0.0000,18.7800,13.0000,0.0000,5.2700,4.2500,15.6200,21.4100,1.3500,37.7700,5.0600,2.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0200,39.0102,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64.5000,0.0000,0.0000,84.6800,0.0000,32.0000,0.0000,0.0000,20.3400,64.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,26.2500,0.0000,63.0000,0.0000,0.0000,0.0000,4.9800,0.0000,0.0000,1364.3233,326.67,0.00,14.0519,0.00,1676.9414
70,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,113.7600,0.0000,13.1459,0.0000,0.0000,0.0000,0.0000,0.0000,18.1500,3.8700,49.9200,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,8.8500,30.8900,50.5200,71.3600,32.3200,24.6800,5.0800,4.8400,0.0000,19.1100,42.0500,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,23.8300,4.4800,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,4.1900,0.0000,0.0000,0.0000,18.7800,13.0000,0.0000,5.2700,4.2500,15.6200,21.4100,1.3500,37.7700,5.0600,2.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0200,35.5502,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.5000,0.0000,0.0000,69.8800,0.0000,25.0000,0.0000,0.0000,20.0000,62.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,26.2500,0.0000,42.0000,0.0000,0.0000,0.0000,4.0600,0.0000,0.0000,1415.1533,277.87,0.00,14.2996,0.00,1678.7237
